B1,B2,B3,B4,B5,B6,Sector
-70,-76,-69,-71,-70,-71,7
-69,-85,-67,-70,-71,-67,7
-68,-87,-69,-69,-63,-66,7
-70,-77,-70,-70,-62,-66,7
-69,-80,-68,-69,-67,-66,7
-69,-70,-69,-69,-67,-77,7
-69,-70,-68,-78,-69,-76,7
-69,-80,-67,-71,-70,-76,7
-72,-86,-80,-68,-68,-75,8
-70,-75,-81,-65,-100,-63,8
-70,-91,-80,-67,-63,-65,8
-72,-71,-80,-56,-66,-97,8
-72,-82,-77,-93,-64,-62,8
-72,-72,-80,-56,-63,-62,8
-73,-84,-82,-92,-64,-99,8
-72,-74,-82,-94,-62,-63,8
-74,-80,-82,-93,-98,-99,8
-72,-80,-78,-56,-64,-99,8
-72,-70,-76,-63,-61,-97,8
-73,-80,-78,-101,-60,-98,8
-72,-71,-82,-61,-61,-60,8
-73,-81,-80,-95,-98,-100,8
-69,-70,-82,-57,-60,-100,8
-70,-80,-82,-96,-97,-61,8
-70,-83,-73,-96,-67,-98,8
-70,-80,-73,-58,-65,-64,8
-73,-93,-74,-96,-67,-69,8
-73,-82,-75,-96,-97,-66,8
-72,-84,-76,-59,-60,-71,8
-71,-72,-76,-97,-98,-64,8
-72,-82,-75,-59,-61,-100,8
-69,-72,-75,-98,-70,-63,8
-67,-82,-76,-97,-66,-97,8
-72,-71,-76,-72,-100,-63,8
-74,-68,-77,-68,-99,-69,8
-73,-80,-76,-58,-63,-66,8
-71,-69,-76,-94,-60,-97,8
-70,-69,-80,-97,-62,-58,8
-70,-80,-80,-96,-60,-96,8
-70,-71,-82,-94,-60,-97,8
-80,-70,-79,-71,-62,-61,8
-73,-80,-77,-67,-64,-59,8
-72,-70,-79,-57,-100,-60,8
-72,-81,-83,-95,-61,-97,8
-74,-82,-83,-93,-100,-61,8
-72,-73,-74,-57,-60,-98,8
-68,-80,-75,-95,-98,-60,8
-69,-69,-76,-93,-62,-98,8
-74,-79,-75,-58,-98,-60,8
-76,-70,-76,-94,-68,-98,8
-73,-79,-77,-58,-66,-60,8
-82,-69,-78,-96,-64,-96,8
-72,-78,-82,-58,-72,-61,8
-72,-70,-82,-96,-66,-98,8
-72,-70,-82,-57,-66,-62,8
-71,-81,-82,-94,-73,-60,8
-84,-71,-78,-95,-72,-97,8
-92,-82,-81,-95,-68,-97,8
-83,-71,-74,-95,-64,-72,8
-70,-82,-74,-57,-64,-66,8
-75,-71,-74,-97,-65,-62,8
-74,-81,-74,-58,-67,-100,8
-71,-70,-74,-96,-65,-58,8
-71,-72,-76,-95,-65,-98,8
-74,-80,-80,-57,-101,-64,8
-76,-69,-78,-93,-61,-64,8
-70,-78,-80,-96,-98,-65,8
-71,-66,-78,-56,-62,-58,8
-72,-76,-70,-93,-66,-96,8
-70,-79,-70,-72,-67,-58,8
-72,-70,-72,-71,-67,-96,8
-72,-80,-73,-95,-68,-58,8
-71,-68,-72,-57,-64,-97,8
-74,-79,-72,-94,-64,-95,8
-76,-67,-77,-96,-63,-96,8
-77,-68,-78,-60,-69,-60,8
-70,-78,-73,-97,-68,-97,8
-68,-69,-74,-67,-62,-60,8
-70,-82,-71,-66,-100,-97,8
-74,-84,-71,-59,-62,-64,8
-72,-75,-75,-95,-100,-66,8
-73,-80,-77,-58,-102,-64,8
-72,-81,-78,-96,-66,-100,8
-72,-68,-77,-57,-67,-62,8
-71,-81,-76,-97,-66,-95,8
-71,-72,-76,-97,-70,-58,8
-71,-71,-78,-95,-71,-95,8
-70,-72,-71,-58,-71,-98,8
-70,-67,-70,-94,-66,-59,8
-70,-78,-71,-57,-66,-104,8
-71,-70,-72,-67,-71,-64,8
-76,-72,-72,-67,-71,-95,8
-76,-80,-73,-66,-75,-58,8
-71,-80,-72,-56,-100,-98,8
-70,-84,-72,-94,-62,-96,8
-71,-93,-76,-56,-63,-59,8
-70,-84,-76,-93,-67,-98,8
-72,-94,-76,-56,-67,-96,8
-72,-91,-77,-92,-67,-59,8
-74,-69,-78,-93,-97,-97,8
-75,-81,-78,-67,-62,-59,8
-72,-71,-72,-68,-100,-97,8
-71,-81,-73,-70,-63,-60,8
-70,-70,-73,-59,-63,-98,8
-69,-80,-73,-94,-104,-60,8
-69,-70,-73,-94,-64,-95,8
-70,-81,-73,-94,-64,-59,8
-72,-75,-73,-58,-100,-98,8
-74,-93,-81,-62,-71,-70,9
-77,-82,-81,-65,-75,-70,9
-78,-89,-76,-66,-64,-74,9
-71,-87,-79,-96,-65,-65,9
-74,-78,-71,-60,-73,-68,9
-85,-88,-67,-96,-66,-68,9
-78,-82,-66,-64,-66,-68,9
-73,-72,-67,-100,-67,-75,9
-72,-77,-67,-65,-63,-76,9
-73,-92,-69,-102,-64,-73,9
-66,-80,-72,-65,-67,-81,9
-68,-92,-73,-65,-65,-78,9
-74,-92,-73,-63,-69,-73,9
-74,-89,-72,-65,-69,-72,9
-74,-78,-72,-65,-65,-76,9
-67,-92,-72,-62,-64,-68,9
-66,-80,-72,-97,-64,-74,9
-68,-91,-74,-98,-74,-70,9
-84,-97,-73,-60,-76,-69,9
-85,-84,-74,-96,-75,-77,9
-74,-87,-76,-97,-68,-76,9
-74,-76,-76,-61,-68,-90,9
-74,-79,-76,-100,-74,-86,9
-96,-89,-68,-63,-76,-79,9
-85,-77,-66,-100,-66,-71,9
-86,-87,-67,-102,-67,-71,9
-74,-78,-67,-63,-66,-75,9
-74,-77,-66,-96,-62,-73,9
-75,-88,-67,-99,-62,-74,9
-69,-76,-71,-98,-63,-77,9
-70,-76,-71,-67,-80,-74,9
-69,-86,-72,-64,-98,-71,9
-87,-76,-71,-64,-62,-76,9
-86,-86,-72,-63,-67,-74,9
-72,-76,-68,-71,-75,-77,9
-66,-81,-67,-69,-69,-84,9
-65,-92,-68,-68,-70,-76,9
-80,-81,-68,-66,-98,-75,9
-77,-92,-73,-66,-62,-76,9
-77,-81,-74,-97,-64,-75,9
-70,-89,-73,-60,-67,-75,9
-66,-91,-73,-97,-66,-74,9
-65,-77,-73,-97,-64,-73,9
-71,-88,-73,-59,-64,-81,9
-71,-92,-76,-95,-64,-77,9
-71,-80,-75,-97,-68,-77,9
-71,-89,-76,-68,-68,-73,9
-65,-81,-74,-68,-68,-73,9
-79,-90,-75,-68,-75,-81,9
-83,-95,-76,-59,-67,-76,9
-72,-94,-77,-59,-65,-77,9
-75,-96,-80,-97,-62,-74,9
-72,-86,-75,-61,-73,-78,9
-78,-96,-78,-99,-78,-76,9
-80,-88,-77,-97,-63,-76,9
-78,-90,-78,-70,-63,-78,9
-71,-83,-82,-69,-65,-70,9
-71,-95,-76,-68,-64,-79,9
-73,-82,-74,-66,-66,-75,9
-66,-82,-76,-66,-78,-70,9
-66,-82,-69,-60,-79,-82,9
-65,-74,-69,-60,-79,-76,9
-80,-85,-69,-101,-66,-86,9
-80,-74,-69,-60,-66,-71,9
-79,-84,-70,-64,-81,-72,9
-65,-83,-69,-63,-64,-72,9
-66,-93,-69,-63,-100,-73,9
-66,-83,-69,-60,-64,-73,9
-65,-84,-81,-60,-66,-82,9
-78,-72,-81,-97,-66,-82,9
-80,-82,-80,-98,-66,-74,9
-80,-72,-80,-59,-63,-73,9
-70,-72,-87,-69,-66,-73,9
-69,-72,-86,-66,-66,-76,9
-70,-82,-96,-67,-66,-75,9
-65,-96,-70,-100,-77,-75,9
-66,-85,-70,-63,-76,-74,9
-65,-82,-69,-78,-66,-73,9
-66,-88,-85,-74,-66,-81,9
-70,-88,-80,-69,-60,-77,9
-70,-92,-84,-63,-100,-77,9
-64,-80,-84,-63,-70,-80,9
-65,-94,-83,-65,-66,-82,9
-71,-80,-76,-102,-65,-91,9
-80,-77,-76,-59,-64,-83,9
-78,-73,-77,-97,-77,-72,9
-83,-82,-77,-60,-82,-81,9
-67,-71,-77,-98,-74,-82,9
-69,-81,-77,-97,-76,-74,9
-66,-81,-77,-63,-66,-72,9
-74,-72,-77,-63,-67,-76,9
-82,-87,-79,-63,-66,-71,9
-75,-96,-68,-60,-62,-71,9
-67,-82,-69,-98,-62,-70,9
-71,-71,-68,-100,-63,-82,9
-71,-83,-68,-61,-80,-82,9
-74,-72,-73,-100,-88,-82,9
-85,-82,-74,-96,-69,-77,9
-78,-72,-73,-66,-69,-76,9
-73,-80,-73,-64,-82,-71,9
-70,-78,-72,-69,-70,-77,10
-70,-84,-72,-80,-80,-76,10
-70,-85,-73,-70,-73,-77,10
-68,-76,-72,-71,-70,-76,10
-67,-75,-72,-71,-70,-78,10
-70,-90,-73,-72,-70,-77,10
-69,-77,-72,-71,-69,-77,10
-69,-88,-73,-74,-70,-72,10
-74,-76,-78,-73,-75,-70,10
-74,-85,-78,-72,-74,-74,10
-74,-76,-78,-69,-66,-76,10
-70,-84,-78,-72,-68,-82,10
-70,-74,-77,-71,-67,-66,10
-69,-80,-77,-74,-71,-71,10
-69,-90,-80,-74,-64,-66,10
-74,-90,-79,-74,-71,-74,10
-74,-89,-79,-77,-68,-78,10
-72,-80,-73,-76,-65,-74,10
-71,-74,-73,-71,-67,-64,10
-74,-82,-73,-70,-68,-66,10
-72,-72,-73,-71,-66,-71,10
-73,-82,-73,-78,-67,-66,10
-70,-71,-73,-78,-66,-71,10
-71,-82,-76,-79,-68,-77,10
-72,-71,-78,-69,-64,-79,10
-76,-86,-78,-76,-65,-78,10
-80,-76,-78,-75,-68,-74,10
-84,-76,-72,-72,-68,-70,10
-71,-75,-80,-71,-68,-70,10
-73,-85,-77,-73,-68,-76,10
-72,-72,-80,-73,-69,-77,10
-75,-82,-74,-76,-69,-76,10
-77,-70,-75,-72,-66,-71,10
-77,-82,-78,-73,-69,-71,10
-78,-85,-77,-72,-70,-67,10
-79,-85,-82,-72,-69,-66,10
-77,-73,-89,-73,-74,-78,10
-74,-77,-84,-75,-66,-68,10
-79,-87,-80,-75,-65,-76,10
-76,-77,-75,-68,-68,-72,10
-72,-75,-76,-76,-71,-70,10
-79,-85,-71,-80,-75,-71,10
-80,-100,-70,-72,-68,-69,10
-82,-75,-67,-84,-64,-75,10
-85,-85,-70,-70,-74,-69,10
-80,-84,-84,-70,-70,-73,10
-86,-81,-84,-82,-71,-72,10
-74,-85,-86,-85,-76,-84,10
-73,-93,-82,-76,-78,-68,10
-71,-85,-85,-72,-64,-68,10
-70,-82,-69,-71,-64,-68,10
-71,-85,-72,-71,-64,-74,10
-67,-76,-76,-71,-70,-74,10
-75,-91,-76,-78,-72,-69,10
-76,-73,-69,-68,-72,-70,10
-75,-86,-77,-71,-67,-68,10
-72,-75,-83,-72,-80,-68,10
-73,-83,-77,-80,-69,-68,10
-71,-76,-72,-79,-70,-68,10
-69,-84,-77,-71,-72,-66,10
-71,-74,-86,-74,-71,-82,10
-71,-93,-91,-73,-70,-82,10
-72,-84,-69,-72,-80,-81,10
-71,-76,-70,-70,-68,-82,10
-68,-86,-70,-72,-73,-75,10
-70,-90,-68,-75,-68,-75,10
-71,-78,-69,-74,-68,-72,10
-72,-88,-83,-75,-72,-68,10
-67,-77,-80,-76,-72,-68,10
-68,-96,-76,-76,-75,-67,10
-66,-76,-79,-75,-74,-67,10
-65,-85,-98,-75,-73,-70,10
-70,-78,-74,-74,-73,-71,10
-70,-82,-76,-73,-70,-70,10
-69,-82,-86,-76,-70,-70,10
-70,-72,-76,-76,-69,-69,10
-73,-83,-71,-73,-70,-68,10
-73,-75,-71,-75,-75,-70,10
-67,-93,-72,-72,-74,-69,10
-67,-74,-85,-69,-66,-69,10
-66,-88,-83,-80,-68,-67,10
-71,-80,-83,-70,-67,-69,10
-71,-88,-78,-71,-71,-72,10
-71,-78,-86,-71,-64,-70,10
-72,-89,-92,-72,-76,-74,10
-70,-81,-87,-71,-73,-76,10
-70,-71,-85,-68,-73,-82,10
-75,-81,-85,-70,-68,-66,10
-73,-81,-80,-69,-79,-71,10
-73,-70,-82,-69,-77,-66,10
-71,-80,-73,-76,-73,-74,10
-71,-70,-73,-74,-72,-76,10
-69,-82,-72,-72,-74,-71,10
-68,-73,-68,-68,-69,-68,10
-72,-84,-71,-68,-68,-63,10
-72,-75,-80,-75,-77,-87,10
-70,-76,-80,-72,-78,-63,10
-69,-81,-74,-68,-70,-66,10
-70,-86,-79,-70,-66,-66,10
-73,-80,-83,-72,-73,-66,10
-72,-88,-76,-68,-97,-68,11
-72,-80,-67,-67,-56,-61,11
-72,-84,-74,-65,-94,-96,11
-76,-91,-71,-70,-93,-62,11
-71,-82,-74,-71,-57,-99,11
-69,-84,-75,-62,-60,-61,11
-72,-87,-76,-102,-97,-78,11
-74,-95,-70,-63,-57,-78,11
-75,-89,-68,-100,-96,-76,11
-73,-98,-70,-63,-57,-98,11
-72,-77,-69,-63,-93,-60,11
-75,-88,-68,-102,-95,-100,11
-76,-84,-67,-65,-57,-60,11
-76,-76,-67,-67,-95,-99,11
-70,-74,-67,-68,-57,-100,11
-71,-74,-67,-74,-95,-60,11
-70,-84,-71,-71,-96,-64,11
-70,-74,-71,-73,-57,-64,11
-74,-83,-70,-62,-92,-64,11
-74,-74,-70,-63,-55,-60,11
-68,-85,-70,-100,-92,-98,11
-68,-76,-70,-63,-92,-62,11
-68,-96,-70,-98,-56,-98,11
-69,-78,-70,-73,-92,-63,11
-70,-86,-70,-72,-93,-62,11
-70,-82,-70,-62,-56,-100,11
-69,-87,-70,-102,-92,-62,11
-69,-78,-70,-62,-60,-99,11
-71,-74,-68,-64,-97,-96,11
-73,-75,-76,-67,-98,-60,11
-69,-85,-74,-75,-57,-97,11
-69,-75,-76,-73,-94,-73,11
-69,-86,-78,-74,-97,-72,11
-68,-75,-76,-70,-57,-60,11
-72,-87,-75,-71,-96,-97,11
-73,-78,-70,-71,-95,-99,11
-70,-90,-71,-72,-58,-61,11
-73,-80,-71,-75,-94,-60,11
-68,-82,-71,-83,-55,-99,11
-72,-84,-71,-77,-94,-71,11
-71,-77,-75,-78,-93,-70,11
-84,-91,-73,-76,-56,-70,11
-77,-92,-74,-74,-93,-100,11
-75,-80,-73,-72,-92,-97,11
-69,-89,-69,-68,-60,-97,11
-69,-79,-69,-68,-98,-62,11
-67,-92,-71,-75,-98,-100,11
-89,-80,-77,-72,-60,-63,11
-80,-90,-74,-68,-98,-61,11
-70,-79,-71,-70,-60,-87,11
-82,-92,-72,-70,-99,-78,11
-80,-91,-67,-71,-98,-69,11
-77,-72,-67,-72,-59,-68,11
-77,-81,-67,-68,-58,-77,11
-77,-78,-67,-67,-96,-78,11
-77,-86,-68,-67,-59,-70,11
-72,-76,-71,-68,-97,-66,11
-70,-85,-70,-69,-59,-63,11
-70,-78,-70,-70,-98,-63,11
-70,-77,-71,-70,-60,-63,11
-70,-87,-78,-68,-59,-65,11
-70,-82,-81,-87,-96,-66,11
-87,-96,-71,-83,-58,-71,11
-80,-94,-69,-87,-58,-72,11
-80,-93,-74,-80,-94,-74,11
-85,-83,-70,-78,-58,-75,11
-67,-88,-69,-70,-94,-65,11
-75,-68,-68,-70,-94,-63,11
-76,-69,-69,-71,-56,-67,11
-75,-81,-68,-68,-60,-84,11
-78,-71,-69,-68,-98,-84,11
-79,-72,-68,-67,-60,-80,11
-80,-81,-68,-67,-98,-62,11
-81,-83,-70,-71,-61,-102,11
-70,-96,-72,-71,-55,-62,11
-71,-92,-71,-71,-92,-69,11
-70,-91,-68,-71,-54,-69,11
-70,-89,-70,-71,-54,-67,11
-71,-82,-69,-74,-91,-74,11
-71,-93,-69,-78,-63,-62,11
-71,-80,-69,-68,-60,-101,11
-72,-89,-68,-67,-96,-85,11
-70,-76,-72,-65,-60,-67,11
-73,-80,-70,-70,-57,-66,11
-73,-82,-77,-71,-95,-63,11
-74,-73,-76,-62,-95,-62,11
-81,-90,-77,-72,-57,-62,11
-79,-82,-78,-63,-93,-66,11
-78,-74,-77,-70,-95,-68,11
-71,-94,-71,-80,-57,-62,11
-72,-94,-69,-69,-96,-86,11
-71,-84,-69,-80,-57,-88,11
-69,-83,-69,-76,-92,-70,11
-82,-83,-69,-75,-56,-72,11
-76,-94,-76,-84,-92,-98,11
-82,-79,-71,-75,-56,-98,11
-81,-68,-82,-71,-93,-62,11
-72,-78,-76,-71,-94,-103,11
-72,-68,-75,-78,-96,-62,11
-72,-69,-78,-78,-95,-80,11
-75,-80,-83,-80,-77,-65,12
-80,-87,-75,-94,-76,-64,12
-77,-77,-75,-82,-76,-81,12
-78,-90,-76,-76,-74,-82,12
-82,-84,-76,-75,-70,-82,12
-74,-86,-75,-77,-68,-67,12
-74,-77,-75,-82,-68,-66,12
-74,-76,-75,-80,-69,-65,12
-73,-90,-96,-82,-68,-80,12
-77,-80,-89,-76,-76,-83,12
-77,-88,-96,-75,-78,-86,12
-77,-77,-82,-74,-70,-74,12
-78,-90,-83,-85,-71,-74,12
-77,-79,-81,-72,-70,-82,12
-77,-78,-83,-70,-77,-73,12
-78,-97,-83,-74,-76,-74,12
-88,-94,-76,-78,-74,-74,12
-82,-92,-76,-73,-70,-68,12
-79,-83,-75,-75,-68,-67,12
-80,-95,-75,-72,-69,-77,12
-82,-81,-74,-72,-69,-82,12
-76,-87,-75,-73,-74,-77,12
-75,-77,-83,-72,-71,-67,12
-74,-88,-82,-78,-70,-67,12
-76,-78,-82,-85,-70,-80,12
-76,-88,-83,-80,-74,-85,12
-76,-87,-84,-80,-66,-75,12
-75,-85,-84,-75,-66,-76,12
-71,-84,-78,-79,-68,-68,12
-72,-94,-77,-80,-71,-67,12
-77,-83,-77,-73,-69,-68,12
-78,-80,-78,-73,-69,-79,12
-80,-82,-77,-73,-66,-78,12
-80,-93,-77,-73,-66,-67,12
-73,-80,-77,-73,-70,-69,12
-73,-87,-77,-81,-68,-66,12
-74,-77,-81,-74,-70,-76,12
-73,-87,-91,-78,-78,-89,12
-84,-78,-89,-72,-73,-86,12
-80,-87,-85,-78,-73,-66,12
-78,-80,-85,-75,-70,-67,12
-74,-94,-87,-79,-66,-74,12
-75,-92,-80,-75,-70,-80,12
-74,-88,-80,-74,-64,-72,12
-76,-96,-80,-70,-65,-70,12
-76,-94,-82,-74,-69,-67,12
-76,-77,-87,-77,-70,-81,12
-76,-88,-83,-80,-73,-83,12
-80,-79,-88,-93,-71,-78,12
-78,-81,-88,-78,-71,-73,12
-80,-81,-82,-86,-69,-73,12
-80,-97,-80,-80,-82,-74,12
-74,-97,-85,-79,-73,-63,12
-73,-87,-80,-71,-76,-63,12
-76,-83,-77,-70,-70,-64,12
-77,-95,-75,-81,-70,-77,12
-76,-98,-76,-80,-69,-64,12
-74,-89,-79,-83,-68,-64,12
-73,-78,-73,-79,-68,-64,12
-78,-88,-72,-76,-69,-94,12
-77,-78,-73,-75,-71,-82,12
-76,-88,-73,-77,-68,-86,12
-81,-82,-72,-82,-64,-73,12
-80,-80,-73,-80,-75,-73,12
-81,-81,-72,-82,-66,-72,12
-73,-80,-88,-76,-78,-83,12
-89,-78,-90,-75,-67,-78,12
-76,-85,-80,-74,-77,-68,12
-76,-75,-74,-85,-68,-78,12
-82,-86,-76,-71,-77,-69,12
-79,-85,-78,-80,-70,-80,12
-78,-75,-79,-87,-70,-70,12
-77,-78,-76,-81,-77,-81,12
-74,-87,-74,-70,-76,-71,12
-74,-78,-88,-82,-76,-89,12
-74,-86,-87,-78,-74,-77,12
-74,-81,-84,-86,-70,-82,12
-79,-88,-87,-74,-68,-67,12
-78,-88,-86,-78,-68,-66,12
-78,-92,-86,-72,-69,-65,12
-77,-96,-82,-79,-68,-80,12
-79,-84,-82,-86,-76,-83,12
-80,-97,-82,-76,-78,-86,12
-77,-94,-80,-83,-69,-74,12
-78,-87,-81,-74,-86,-74,12
-82,-77,-80,-73,-71,-82,12
-74,-86,-79,-73,-72,-76,12
-74,-79,-76,-82,-86,-84,12
-74,-91,-75,-82,-69,-77,12
-73,-83,-75,-74,-68,-80,12
-77,-83,-75,-73,-72,-74,12
-75,-89,-75,-76,-73,-74,12
-78,-79,-88,-76,-75,-73,12
-77,-89,-80,-80,-75,-75,12
-76,-84,-81,-85,-68,-74,12
-74,-88,-82,-81,-76,-79,12
-75,-98,-83,-81,-76,-81,12
-75,-94,-85,-76,-72,-78,12
-79,-97,-82,-77,-70,-78,12
-77,-100,-81,-79,-68,-73,12
-91,-91,-71,-84,-77,-64,13
-91,-89,-69,-86,-71,-65,13
-87,-95,-71,-80,-72,-82,13
-96,-75,-72,-80,-76,-65,13
-82,-82,-70,-81,-74,-101,13
-77,-68,-76,-86,-73,-67,13
-82,-91,-75,-80,-74,-70,13
-85,-92,-82,-87,-70,-69,13
-82,-74,-73,-72,-70,-72,13
-80,-86,-76,-73,-68,-68,13
-83,-70,-82,-87,-72,-65,13
-82,-81,-78,-83,-77,-66,13
-85,-76,-76,-84,-81,-64,13
-82,-80,-76,-83,-75,-74,13
-78,-71,-74,-80,-75,-73,13
-88,-80,-77,-80,-78,-76,13
-87,-87,-73,-78,-72,-68,13
-90,-81,-68,-78,-72,-65,13
-84,-70,-68,-77,-73,-78,13
-87,-82,-70,-85,-70,-77,13
-88,-78,-66,-82,-71,-64,13
-83,-86,-66,-82,-74,-64,13
-89,-74,-69,-79,-72,-64,13
-89,-82,-68,-78,-75,-62,13
-88,-92,-69,-85,-77,-63,13
-88,-79,-69,-83,-71,-102,13
-82,-71,-68,-81,-73,-60,13
-82,-89,-69,-82,-73,-98,13
-86,-74,-70,-88,-71,-80,13
-87,-86,-72,-82,-77,-62,13
-86,-86,-70,-82,-74,-62,13
-88,-97,-70,-80,-70,-61,13
-87,-80,-69,-82,-72,-85,13
-83,-69,-67,-80,-74,-73,13
-94,-81,-69,-80,-74,-64,13
-98,-80,-68,-88,-74,-64,13
-85,-70,-68,-83,-79,-65,13
-80,-80,-69,-78,-68,-64,13
-80,-69,-78,-78,-76,-69,13
-80,-96,-77,-94,-73,-99,13
-77,-72,-77,-90,-77,-98,13
-89,-88,-78,-91,-73,-67,13
-88,-75,-73,-78,-72,-66,13
-76,-87,-70,-70,-75,-68,13
-79,-80,-72,-71,-78,-77,13
-80,-91,-76,-82,-70,-70,13
-80,-78,-80,-78,-70,-74,13
-75,-77,-79,-76,-73,-67,13
-88,-88,-79,-78,-72,-68,13
-91,-77,-79,-82,-69,-68,13
-84,-87,-78,-80,-68,-66,13
-80,-75,-78,-80,-73,-66,13
-80,-85,-75,-78,-80,-66,13
-80,-77,-76,-78,-71,-67,13
-79,-90,-76,-81,-67,-64,13
-78,-91,-75,-82,-70,-66,13
-94,-82,-77,-82,-70,-68,13
-90,-89,-77,-75,-67,-70,13
-78,-78,-75,-77,-68,-65,13
-78,-69,-74,-77,-73,-68,13
-78,-78,-72,-76,-72,-73,13
-76,-69,-74,-77,-76,-79,13
-78,-79,-74,-78,-70,-61,13
-75,-69,-72,-81,-71,-80,13
-74,-79,-71,-76,-71,-74,13
-71,-80,-75,-85,-71,-69,13
-72,-91,-74,-88,-79,-75,13
-73,-82,-75,-84,-87,-65,13
-82,-92,-76,-78,-88,-64,13
-77,-78,-76,-77,-72,-97,13
-77,-87,-75,-85,-77,-62,13
-74,-76,-75,-82,-72,-100,13
-82,-89,-74,-82,-72,-62,13
-83,-70,-73,-79,-77,-66,13
-80,-69,-76,-78,-71,-68,13
-80,-78,-76,-85,-72,-66,13
-81,-70,-73,-83,-76,-71,13
-77,-79,-75,-81,-74,-70,13
-76,-69,-72,-82,-73,-72,13
-76,-81,-74,-74,-74,-72,13
-78,-72,-73,-74,-70,-65,13
-78,-85,-75,-76,-70,-65,13
-77,-70,-78,-80,-68,-64,13
-72,-68,-82,-84,-72,-72,13
-72,-78,-73,-93,-68,-72,13
-72,-79,-72,-81,-80,-67,13
-76,-76,-73,-89,-69,-66,13
-77,-66,-74,-77,-67,-70,13
-76,-78,-75,-76,-69,-66,13
-76,-82,-75,-84,-74,-73,13
-75,-72,-75,-73,-72,-76,13
-76,-83,-75,-84,-72,-68,13
-75,-75,-71,-78,-73,-65,13
-83,-81,-68,-74,-83,-78,13
-84,-73,-66,-72,-73,-77,13
-80,-87,-77,-82,-72,-64,13
-92,-74,-74,-70,-76,-64,13
-80,-83,-76,-70,-70,-64,13
-79,-69,-73,-77,-71,-66,13
-90,-77,-82,-84,-77,-66,13
-71,-82,-64,-80,-59,-60,14
-72,-82,-63,-83,-97,-98,14
-76,-72,-63,-91,-61,-98,14
-74,-84,-63,-76,-98,-61,14
-78,-73,-63,-72,-63,-100,14
-75,-94,-65,-77,-100,-60,14
-70,-96,-64,-94,-98,-58,14
-70,-91,-64,-74,-97,-96,14
-86,-78,-64,-82,-100,-96,14
-78,-78,-64,-73,-100,-59,14
-77,-86,-64,-71,-62,-96,14
-80,-78,-64,-71,-63,-60,14
-69,-76,-65,-71,-61,-99,14
-69,-85,-68,-72,-98,-95,14
-76,-76,-69,-74,-61,-59,14
-76,-86,-70,-82,-98,-96,14
-78,-76,-71,-78,-57,-100,14
-79,-75,-67,-73,-94,-98,14
-70,-98,-67,-72,-95,-98,14
-85,-69,-65,-72,-58,-60,14
-83,-70,-64,-80,-94,-96,14
-84,-78,-64,-73,-58,-98,14
-81,-68,-63,-70,-94,-64,14
-82,-80,-64,-71,-95,-64,14
-82,-81,-63,-80,-64,-61,14
-68,-70,-64,-78,-63,-59,14
-77,-78,-64,-80,-64,-96,14
-78,-76,-64,-82,-60,-60,14
-74,-77,-71,-79,-60,-58,14
-72,-78,-68,-74,-97,-66,14
-73,-77,-70,-74,-97,-66,14
-77,-92,-70,-76,-96,-100,14
-78,-82,-69,-78,-59,-63,14
-77,-92,-71,-77,-57,-62,14
-72,-81,-71,-73,-63,-68,14
-74,-80,-72,-75,-63,-68,14
-81,-91,-72,-73,-97,-68,14
-80,-79,-65,-74,-62,-98,14
-82,-78,-65,-71,-57,-60,14
-82,-69,-64,-71,-96,-97,14
-80,-69,-65,-71,-94,-60,14
-80,-78,-67,-72,-62,-96,14
-72,-71,-67,-81,-62,-60,14
-73,-90,-67,-76,-98,-102,14
-74,-84,-67,-76,-67,-62,14
-83,-76,-67,-83,-100,-64,14
-80,-84,-63,-80,-60,-64,14
-82,-86,-66,-83,-96,-62,14
-84,-74,-67,-73,-98,-72,14
-72,-73,-67,-82,-60,-72,14
-74,-83,-65,-84,-98,-63,14
-86,-71,-66,-75,-98,-100,14
-78,-80,-65,-74,-95,-62,14
-87,-80,-66,-82,-59,-95,14
-88,-70,-66,-73,-98,-98,14
-83,-80,-70,-73,-97,-74,14
-74,-70,-71,-73,-60,-72,14
-76,-80,-71,-71,-97,-74,14
-77,-69,-72,-72,-60,-62,14
-78,-80,-71,-74,-96,-62,14
-82,-76,-72,-82,-60,-100,14
-82,-75,-64,-78,-95,-62,14
-77,-84,-70,-74,-59,-100,14
-76,-75,-70,-82,-96,-60,14
-77,-85,-69,-75,-59,-61,14
-79,-93,-70,-83,-97,-98,14
-75,-93,-70,-75,-58,-61,14
-79,-83,-70,-82,-94,-60,14
-82,-94,-70,-74,-63,-96,14
-78,-83,-64,-79,-63,-98,14
-90,-75,-65,-85,-63,-97,14
-81,-84,-64,-78,-97,-60,14
-84,-74,-65,-84,-59,-96,14
-76,-84,-66,-80,-97,-61,14
-77,-70,-66,-85,-59,-98,14
-77,-80,-67,-77,-96,-60,14
-82,-78,-67,-86,-60,-97,14
-78,-89,-66,-77,-100,-100,14
-76,-78,-66,-84,-63,-61,14
-80,-95,-66,-75,-64,-66,14
-83,-79,-65,-78,-61,-60,14
-81,-90,-65,-77,-100,-100,14
-78,-72,-65,-85,-61,-98,14
-72,-80,-66,-91,-60,-60,14
-76,-72,-65,-89,-62,-98,14
-74,-80,-66,-83,-62,-59,14
-78,-82,-69,-86,-64,-97,14
-75,-72,-68,-82,-66,-97,14
-70,-96,-67,-82,-63,-65,14
-70,-90,-66,-80,-65,-98,14
