B1,B2,B3,B4,B5,B6,Sector
-79,-78,-78,-78,-73,-75,7
-80,-82,-77,-78,-72,-76,7
-83,-88,-74,-76,-66,-76,7
-81,-78,-87,-86,-78,-70,7
-77,-87,-77,-81,-73,-73,7
-83,-79,-85,-79,-82,-71,8
-81,-85,-81,-76,-90,-76,8
-77,-76,-86,-67,-62,-68,8
-84,-81,-89,-67,-64,-68,8
-82,-78,-92,-98,-99,-73,8
-83,-85,-73,-97,-64,-74,8
-82,-74,-74,-67,-80,-76,8
-81,-84,-71,-82,-80,-73,8
-81,-82,-72,-83,-72,-70,8
-80,-73,-72,-85,-72,-70,8
-80,-81,-88,-100,-72,-69,8
-80,-76,-85,-64,-96,-70,8
-74,-83,-86,-99,-98,-70,8
-75,-81,-86,-63,-63,-71,8
-88,-88,-85,-96,-97,-70,8
-88,-80,-90,-96,-63,-72,8
-86,-81,-87,-62,-96,-69,8
-87,-88,-80,-96,-70,-66,8
-73,-88,-76,-98,-69,-70,8
-76,-85,-78,-66,-62,-67,8
-77,-87,-80,-100,-99,-66,8
-84,-80,-77,-97,-67,-66,8
-77,-77,-80,-66,-66,-66,8
-82,-84,-77,-100,-100,-74,8
-80,-77,-72,-100,-71,-72,8
-81,-85,-69,-64,-69,-67,8
-82,-78,-74,-95,-69,-67,8
-82,-86,-72,-98,-66,-67,8
-82,-78,-74,-97,-100,-74,8
-82,-82,-72,-63,-66,-64,8
-82,-76,-74,-97,-72,-67,8
-81,-82,-71,-100,-72,-66,8
-80,-76,-74,-65,-73,-66,8
-80,-81,-77,-100,-68,-72,8
-81,-83,-78,-70,-100,-74,8
-82,-79,-76,-71,-67,-75,8
-80,-82,-78,-76,-67,-77,8
-82,-83,-76,-76,-70,-69,8
-79,-75,-79,-66,-70,-69,8
-78,-85,-70,-68,-73,-66,8
-81,-78,-72,-70,-68,-69,8
-83,-83,-71,-72,-76,-70,8
-82,-78,-78,-70,-78,-77,8
-83,-87,-74,-67,-74,-80,8
-87,-73,-74,-69,-96,-79,8
-80,-80,-72,-70,-66,-69,8
-85,-75,-77,-73,-66,-71,8
-80,-83,-77,-77,-67,-77,8
-82,-76,-80,-72,-74,-74,8
-81,-82,-78,-71,-71,-68,8
-84,-75,-75,-70,-73,-99,8
-83,-82,-78,-68,-66,-72,8
-85,-76,-93,-69,-69,-70,8
-83,-84,-88,-68,-68,-71,8
-82,-76,-85,-72,-69,-72,8
-80,-83,-80,-71,-68,-76,8
-76,-76,-83,-63,-65,-79,8
-76,-83,-81,-65,-72,-70,8
-77,-88,-80,-102,-70,-68,8
-78,-81,-76,-66,-70,-66,8
-79,-87,-80,-81,-66,-76,8
-76,-78,-76,-77,-68,-65,8
-78,-84,-80,-63,-71,-96,8
-88,-79,-79,-66,-74,-67,8
-83,-77,-82,-100,-75,-100,8
-81,-84,-80,-66,-73,-67,8
-80,-76,-86,-100,-78,-69,8
-86,-82,-83,-98,-74,-70,8
-83,-76,-86,-98,-68,-61,8
-82,-76,-84,-66,-71,-95,8
-81,-83,-83,-98,-77,-63,8
-83,-83,-86,-95,-70,-96,8
-84,-88,-85,-61,-73,-98,8
-82,-85,-73,-96,-100,-66,8
-86,-91,-72,-94,-68,-67,8
-81,-70,-79,-62,-73,-67,8
-80,-77,-82,-97,-68,-103,8
-77,-70,-75,-100,-75,-62,8
-76,-79,-76,-68,-63,-100,8
-81,-80,-74,-69,-100,-67,8
-77,-82,-80,-66,-98,-63,8
-77,-78,-75,-71,-65,-98,8
-78,-86,-76,-63,-78,-70,8
-80,-91,-76,-96,-78,-68,8
-82,-84,-74,-95,-67,-98,8
-84,-88,-77,-64,-67,-96,8
-85,-83,-74,-100,-75,-63,8
-71,-79,-75,-77,-63,-97,8
-74,-72,-75,-77,-64,-96,8
-78,-80,-76,-79,-100,-67,8
-86,-72,-80,-102,-69,-66,8
-83,-80,-80,-64,-79,-98,8
-84,-78,-82,-67,-68,-100,8
-77,-84,-85,-101,-69,-63,8
-80,-88,-87,-74,-69,-96,8
-76,-76,-77,-79,-68,-63,8
-81,-83,-80,-92,-73,-65,8
-79,-82,-72,-66,-72,-96,8
-76,-74,-80,-98,-72,-98,8
-88,-83,-71,-64,-74,-63,8
-82,-90,-67,-71,-86,-70,9
-71,-98,-71,-70,-63,-81,9
-71,-80,-65,-69,-98,-76,9
-68,-87,-70,-77,-96,-75,9
-69,-89,-67,-70,-97,-88,9
-88,-80,-68,-98,-97,-88,9
-82,-86,-66,-66,-62,-84,9
-88,-82,-69,-71,-97,-77,9
-82,-87,-66,-63,-97,-74,9
-72,-86,-74,-100,-78,-78,9
-71,-89,-72,-63,-77,-78,9
-73,-80,-78,-96,-71,-76,9
-69,-90,-76,-63,-68,-84,9
-70,-82,-72,-66,-68,-83,9
-69,-80,-77,-98,-100,-84,9
-69,-85,-72,-98,-62,-83,9
-68,-90,-69,-64,-61,-75,9
-72,-82,-65,-66,-96,-81,9
-72,-90,-69,-97,-62,-78,9
-72,-88,-67,-64,-97,-80,9
-73,-94,-71,-100,-96,-85,9
-68,-84,-68,-100,-68,-82,9
-67,-94,-70,-63,-68,-66,9
-67,-82,-68,-98,-66,-69,9
-82,-82,-67,-62,-62,-74,9
-87,-76,-69,-96,-96,-81,9
-86,-83,-66,-95,-62,-86,9
-72,-77,-69,-63,-96,-88,9
-72,-84,-66,-64,-61,-83,9
-72,-76,-69,-64,-86,-71,9
-82,-84,-71,-99,-94,-71,9
-88,-80,-68,-65,-68,-73,9
-84,-91,-68,-100,-69,-78,9
-70,-83,-73,-68,-70,-78,9
-71,-84,-68,-66,-70,-80,9
-69,-82,-72,-64,-71,-88,9
-68,-75,-69,-98,-72,-73,9
-71,-84,-71,-64,-73,-80,9
-74,-78,-68,-98,-70,-70,9
-82,-87,-72,-67,-71,-74,9
-93,-86,-70,-102,-96,-80,9
-96,-78,-70,-68,-63,-87,9
-70,-84,-70,-66,-97,-72,9
-70,-76,-67,-64,-63,-71,9
-68,-83,-75,-63,-100,-82,9
-75,-77,-72,-97,-65,-72,9
-82,-100,-72,-62,-98,-80,9
-82,-86,-76,-96,-100,-78,9
-70,-97,-71,-61,-78,-78,9
-73,-88,-69,-70,-88,-87,9
-75,-88,-71,-100,-83,-80,9
-76,-99,-71,-67,-65,-87,9
-77,-92,-71,-63,-66,-79,9
-74,-84,-68,-63,-99,-80,9
-73,-90,-71,-62,-102,-83,9
-72,-83,-76,-94,-88,-76,9
-73,-88,-77,-96,-79,-74,9
-72,-80,-75,-62,-73,-77,9
-72,-87,-79,-70,-64,-85,9
-82,-83,-75,-69,-100,-76,9
-75,-90,-76,-67,-67,-76,9
-67,-81,-74,-99,-62,-74,9
-80,-89,-74,-67,-65,-83,9
-77,-84,-71,-65,-63,-71,9
-91,-89,-66,-102,-95,-80,9
-84,-80,-68,-98,-98,-75,9
-72,-86,-72,-62,-94,-76,9
-73,-75,-73,-63,-95,-77,9
-74,-82,-70,-95,-63,-80,9
-72,-77,-71,-64,-97,-71,9
-83,-88,-69,-65,-100,-71,9
-86,-77,-63,-72,-67,-71,9
-83,-85,-67,-100,-100,-75,9
-86,-81,-64,-68,-97,-82,9
-72,-80,-66,-69,-72,-80,9
-76,-84,-70,-80,-73,-78,9
-74,-75,-73,-67,-67,-75,9
-68,-83,-72,-71,-77,-77,9
-68,-88,-70,-73,-68,-78,9
-71,-83,-75,-64,-100,-76,9
-78,-91,-75,-71,-66,-81,9
-83,-85,-68,-64,-100,-80,9
-86,-90,-65,-64,-75,-77,9
-68,-84,-68,-67,-79,-76,9
-68,-92,-66,-100,-79,-76,9
-67,-87,-70,-100,-74,-80,9
-73,-96,-66,-67,-66,-80,9
-80,-93,-69,-102,-69,-80,9
-80,-97,-66,-67,-67,-76,9
-77,-92,-69,-63,-97,-76,9
-77,-79,-73,-62,-68,-75,9
-74,-72,-76,-67,-64,-88,9
-74,-80,-71,-97,-76,-88,9
-72,-73,-77,-66,-70,-84,9
-71,-80,-77,-100,-71,-77,9
-68,-73,-65,-97,-72,-74,9
-68,-80,-69,-64,-72,-78,9
-69,-73,-64,-98,-75,-78,9
-68,-89,-69,-69,-72,-81,9
-69,-89,-67,-66,-73,-76,9
-86,-82,-71,-80,-71,-77,10
-76,-94,-80,-69,-69,-83,10
-76,-92,-78,-70,-69,-73,10
-73,-89,-77,-77,-71,-72,10
-74,-85,-75,-78,-77,-73,10
-75,-86,-78,-80,-73,-90,10
-75,-81,-78,-81,-98,-80,10
-76,-86,-73,-85,-65,-82,10
-75,-84,-76,-80,-98,-78,10
-74,-88,-72,-70,-65,-71,10
-74,-92,-77,-71,-65,-73,10
-73,-82,-77,-79,-73,-72,10
-72,-90,-78,-73,-72,-74,10
-74,-82,-77,-76,-68,-74,10
-74,-89,-82,-75,-76,-76,10
-73,-83,-78,-74,-70,-73,10
-74,-89,-75,-74,-71,-76,10
-72,-82,-78,-74,-71,-72,10
-72,-78,-74,-75,-68,-76,10
-73,-86,-78,-76,-68,-77,10
-73,-81,-75,-75,-67,-72,10
-72,-88,-79,-72,-69,-71,10
-76,-80,-79,-78,-69,-76,10
-75,-86,-76,-72,-69,-77,10
-76,-80,-78,-73,-68,-72,10
-72,-84,-74,-73,-101,-72,10
-72,-80,-77,-73,-68,-73,10
-72,-82,-77,-74,-72,-76,10
-77,-85,-74,-74,-76,-73,10
-76,-81,-77,-76,-71,-74,10
-78,-81,-73,-73,-71,-78,10
-76,-88,-77,-73,-69,-74,10
-77,-77,-73,-73,-68,-75,10
-72,-83,-78,-77,-69,-80,10
-72,-77,-76,-76,-75,-79,10
-73,-85,-80,-77,-72,-78,10
-74,-80,-77,-72,-72,-71,10
-72,-87,-80,-73,-69,-72,10
-71,-97,-87,-72,-70,-72,10
-72,-73,-90,-72,-70,-74,10
-72,-81,-89,-73,-69,-74,10
-76,-84,-83,-77,-69,-72,10
-75,-73,-85,-77,-74,-72,10
-74,-80,-80,-76,-76,-72,10
-74,-73,-77,-74,-68,-74,10
-72,-79,-74,-73,-68,-73,10
-71,-95,-77,-73,-68,-73,10
-72,-88,-74,-77,-73,-76,10
-72,-93,-77,-77,-75,-73,10
-73,-92,-74,-79,-74,-70,10
-73,-86,-73,-73,-73,-74,10
-73,-94,-71,-77,-77,-75,10
-75,-76,-75,-82,-71,-76,10
-75,-84,-70,-76,-73,-74,10
-75,-76,-80,-80,-76,-74,10
-74,-83,-75,-74,-67,-74,10
-73,-76,-79,-75,-70,-74,10
-71,-83,-77,-73,-72,-76,10
-71,-77,-80,-76,-67,-74,10
-73,-95,-76,-74,-68,-74,10
-72,-93,-75,-76,-84,-78,10
-74,-93,-78,-80,-71,-78,10
-74,-99,-76,-74,-69,-77,10
-73,-89,-75,-74,-68,-77,10
-72,-96,-72,-73,-68,-76,10
-72,-77,-74,-79,-72,-76,10
-72,-84,-71,-80,-70,-76,10
-72,-77,-73,-73,-68,-82,10
-80,-85,-75,-74,-69,-97,10
-76,-78,-71,-75,-76,-73,10
-76,-82,-86,-76,-77,-80,10
-80,-76,-85,-91,-65,-85,10
-82,-80,-82,-80,-77,-71,10
-80,-73,-82,-78,-67,-71,10
-73,-78,-76,-76,-67,-73,10
-79,-71,-80,-88,-74,-74,10
-81,-78,-82,-84,-70,-82,10
-76,-76,-76,-78,-69,-72,10
-74,-84,-79,-74,-72,-73,10
-74,-75,-77,-77,-70,-77,10
-76,-96,-80,-80,-71,-71,10
-73,-90,-77,-77,-72,-71,10
-74,-87,-80,-83,-69,-77,10
-75,-93,-77,-74,-70,-77,10
-76,-84,-80,-74,-70,-76,10
-74,-74,-77,-75,-71,-70,10
-74,-82,-77,-75,-76,-72,10
-75,-84,-75,-77,-84,-69,10
-74,-76,-77,-75,-92,-69,10
-74,-83,-75,-73,-79,-72,10
-73,-74,-81,-80,-69,-73,10
-75,-80,-82,-82,-75,-78,10
-74,-85,-84,-87,-72,-80,10
-72,-83,-76,-86,-72,-82,10
-73,-91,-80,-69,-69,-78,10
-73,-84,-77,-70,-70,-71,10
-72,-93,-80,-77,-90,-73,10
-77,-85,-80,-78,-69,-73,10
-77,-91,-77,-80,-72,-72,10
-78,-82,-80,-86,-79,-69,10
-78,-80,-69,-81,-95,-77,11
-82,-86,-72,-76,-66,-72,11
-84,-78,-71,-83,-61,-70,11
-79,-84,-69,-72,-60,-71,11
-76,-91,-73,-74,-96,-69,11
-77,-96,-72,-74,-94,-71,11
-79,-85,-76,-74,-61,-72,11
-79,-87,-72,-76,-96,-98,11
-74,-82,-69,-82,-62,-100,11
-73,-89,-74,-77,-97,-65,11
-74,-80,-72,-77,-63,-69,11
-74,-86,-73,-79,-97,-70,11
-76,-79,-72,-84,-65,-65,11
-76,-85,-75,-78,-97,-99,11
-76,-78,-69,-77,-64,-65,11
-80,-85,-72,-77,-99,-101,11
-74,-78,-71,-72,-97,-66,11
-78,-85,-68,-73,-96,-69,11
-76,-79,-71,-73,-63,-68,11
-83,-81,-68,-82,-98,-68,11
-77,-80,-71,-81,-96,-78,11
-77,-80,-78,-87,-62,-80,11
-77,-87,-80,-90,-96,-78,11
-77,-94,-75,-82,-70,-77,11
-77,-95,-79,-84,-58,-74,11
-77,-80,-76,-84,-93,-69,11
-75,-86,-80,-81,-58,-68,11
-86,-76,-91,-79,-93,-69,11
-84,-83,-71,-76,-61,-67,11
-84,-77,-73,-76,-94,-65,11
-84,-83,-77,-76,-94,-100,11
-84,-76,-74,-78,-62,-100,11
-88,-82,-78,-74,-97,-68,11
-76,-80,-75,-85,-95,-67,11
-80,-91,-76,-76,-61,-78,11
-82,-90,-76,-80,-97,-68,11
-83,-82,-80,-73,-96,-99,11
-82,-91,-91,-81,-62,-73,11
-80,-86,-86,-92,-95,-72,11
-81,-93,-86,-77,-60,-100,11
-80,-77,-83,-80,-95,-65,11
-78,-76,-88,-73,-95,-65,11
-76,-83,-90,-79,-94,-98,11
-74,-78,-87,-76,-94,-74,11
-78,-76,-83,-82,-60,-70,11
-77,-83,-88,-76,-95,-75,11
-80,-75,-85,-79,-94,-71,11
-80,-82,-87,-71,-63,-102,11
-81,-76,-84,-71,-100,-70,11
-94,-83,-72,-71,-97,-68,11
-80,-76,-72,-78,-63,-70,11
-74,-93,-72,-86,-100,-81,11
-88,-85,-71,-80,-98,-82,11
-82,-84,-72,-81,-66,-76,11
-81,-87,-69,-81,-98,-70,11
-81,-83,-73,-76,-96,-69,11
-80,-92,-72,-79,-61,-74,11
-81,-94,-71,-82,-96,-74,11
-80,-84,-67,-73,-62,-85,11
-80,-85,-71,-74,-98,-68,11
-78,-89,-68,-76,-66,-73,11
-83,-80,-71,-69,-97,-70,11
-83,-91,-72,-76,-66,-70,11
-86,-89,-69,-77,-98,-67,11
-89,-93,-72,-78,-62,-70,11
-80,-86,-70,-77,-97,-73,11
-78,-76,-73,-78,-95,-73,11
-88,-82,-70,-76,-60,-74,11
-83,-80,-76,-72,-97,-72,11
-75,-91,-76,-70,-96,-68,11
-74,-83,-68,-83,-65,-98,11
-82,-90,-70,-84,-96,-69,11
-83,-82,-67,-87,-63,-68,11
-80,-90,-72,-79,-96,-101,11
-91,-94,-74,-79,-92,-65,11
-80,-88,-79,-70,-57,-101,11
-75,-87,-65,-70,-92,-66,11
-82,-82,-69,-74,-57,-100,11
-79,-90,-70,-76,-61,-68,11
-84,-84,-67,-76,-96,-67,11
-85,-93,-69,-79,-96,-67,11
-82,-85,-65,-76,-65,-66,11
-79,-88,-68,-83,-98,-67,11
-77,-98,-72,-87,-102,-70,11
-80,-82,-75,-80,-64,-70,11
-82,-90,-71,-78,-95,-69,11
-82,-84,-72,-74,-63,-67,11
-79,-80,-73,-80,-97,-73,11
-81,-89,-69,-78,-98,-69,11
-82,-83,-73,-83,-62,-69,11
-92,-83,-71,-77,-96,-70,11
-91,-89,-73,-79,-61,-67,11
-88,-81,-69,-81,-96,-70,11
-80,-89,-71,-81,-61,-72,11
-82,-79,-69,-76,-95,-79,11
-83,-85,-73,-83,-93,-77,11
-93,-93,-70,-72,-62,-70,11
-92,-83,-72,-74,-96,-71,11
-80,-91,-70,-74,-94,-68,11
-78,-82,-82,-81,-99,-75,11
-87,-81,-85,-81,-81,-87,12
-89,-89,-85,-79,-80,-83,12
-86,-81,-84,-81,-94,-91,12
-85,-87,-85,-92,-76,-91,12
-84,-80,-84,-77,-76,-91,12
-81,-85,-72,-77,-72,-85,12
-81,-78,-75,-78,-78,-83,12
-82,-94,-72,-80,-72,-86,12
-81,-85,-75,-91,-78,-82,12
-87,-93,-72,-86,-76,-79,12
-84,-86,-75,-79,-80,-87,12
-88,-92,-75,-82,-72,-78,12
-85,-85,-80,-83,-86,-80,12
-85,-84,-82,-85,-78,-80,12
-86,-86,-83,-87,-80,-79,12
-84,-79,-79,-80,-78,-85,12
-82,-86,-81,-78,-75,-76,12
-86,-80,-80,-78,-76,-84,12
-86,-87,-83,-86,-76,-88,12
-84,-80,-82,-86,-79,-88,12
-85,-87,-85,-78,-78,-84,12
-85,-80,-83,-76,-74,-80,12
-84,-88,-84,-75,-78,-81,12
-89,-88,-84,-80,-79,-89,12
-89,-80,-87,-79,-83,-89,12
-88,-87,-80,-82,-76,-82,12
-86,-80,-72,-83,-73,-82,12
-83,-88,-75,-82,-73,-81,12
-84,-80,-72,-77,-78,-80,12
-91,-86,-72,-74,-79,-83,12
-91,-98,-76,-76,-81,-87,12
-90,-98,-72,-90,-72,-82,12
-88,-91,-76,-81,-72,-90,12
-86,-92,-84,-79,-71,-90,12
-80,-86,-84,-74,-70,-82,12
-81,-94,-81,-76,-71,-84,12
-83,-80,-83,-77,-84,-82,12
-82,-87,-81,-78,-85,-89,12
-86,-79,-79,-80,-76,-78,12
-80,-87,-77,-79,-71,-93,12
-80,-79,-72,-85,-73,-85,12
-81,-87,-72,-83,-72,-80,12
-80,-91,-76,-85,-82,-89,12
-90,-90,-72,-92,-89,-92,12
-86,-90,-75,-87,-70,-89,12
-91,-85,-72,-85,-70,-81,12
-87,-92,-80,-72,-72,-81,12
-78,-86,-77,-72,-73,-94,12
-82,-95,-78,-72,-73,-80,12
-84,-86,-83,-83,-71,-87,12
-89,-89,-78,-85,-72,-87,12
-89,-82,-81,-85,-71,-80,12
-89,-82,-77,-74,-72,-84,12
-82,-88,-85,-73,-71,-84,12
-81,-81,-80,-73,-72,-85,12
-83,-90,-81,-73,-81,-76,12
-84,-82,-85,-84,-71,-77,12
-80,-87,-82,-84,-70,-78,12
-78,-80,-85,-89,-90,-85,12
-80,-88,-79,-86,-95,-86,12
-80,-81,-77,-85,-92,-88,12
-94,-88,-78,-73,-71,-85,12
-80,-81,-80,-73,-71,-82,12
-77,-87,-76,-75,-71,-83,12
-78,-88,-78,-87,-72,-78,12
-78,-83,-76,-87,-71,-84,12
-89,-82,-80,-85,-74,-83,12
-89,-91,-80,-73,-77,-85,12
-86,-89,-80,-73,-71,-80,12
-89,-83,-83,-75,-77,-82,12
-81,-87,-82,-90,-74,-85,12
-81,-80,-80,-87,-73,-85,12
-81,-80,-83,-86,-73,-81,12
-78,-87,-72,-97,-69,-87,12
-77,-80,-72,-85,-68,-88,12
-77,-80,-75,-83,-69,-91,12
-77,-92,-72,-82,-76,-87,12
-82,-84,-76,-95,-77,-90,12
-82,-85,-76,-74,-77,-90,12
-82,-84,-80,-75,-68,-83,12
-78,-84,-77,-74,-68,-83,12
-77,-91,-80,-92,-67,-89,12
-78,-85,-78,-88,-77,-86,12
-88,-92,-82,-95,-75,-88,12
-91,-84,-77,-96,-63,-82,12
-84,-92,-76,-73,-70,-82,12
-81,-82,-73,-73,-68,-82,12
-82,-93,-76,-81,-70,-84,12
-82,-87,-73,-79,-71,-98,12
-85,-94,-76,-78,-84,-91,12
-84,-92,-73,-81,-85,-97,12
-86,-87,-78,-79,-76,-87,12
-84,-95,-73,-81,-71,-83,12
-83,-87,-82,-92,-73,-91,12
-83,-94,-78,-77,-72,-89,12
-78,-86,-82,-77,-78,-91,12
-79,-85,-79,-78,-78,-85,12
-76,-84,-83,-80,-76,-83,12
-78,-94,-78,-81,-75,-86,12
-85,-88,-82,-78,-75,-97,12
-80,-76,-76,-83,-75,-77,13
-82,-82,-74,-84,-80,-88,13
-85,-76,-83,-86,-77,-76,13
-85,-77,-97,-78,-78,-76,13
-87,-85,-91,-80,-70,-70,13
-75,-77,-87,-89,-71,-77,13
-78,-76,-85,-88,-79,-83,13
-79,-82,-91,-86,-74,-71,13
-80,-74,-90,-81,-76,-71,13
-80,-75,-76,-80,-69,-66,13
-93,-82,-73,-80,-78,-69,13
-88,-73,-70,-78,-71,-71,13
-88,-78,-72,-86,-72,-70,13
-76,-69,-69,-79,-70,-75,13
-81,-81,-69,-76,-72,-76,13
-75,-77,-65,-80,-80,-70,13
-83,-69,-76,-92,-82,-74,13
-83,-75,-80,-82,-81,-71,13
-82,-67,-83,-82,-76,-70,13
-87,-74,-76,-82,-73,-75,13
-88,-84,-76,-84,-92,-70,13
-88,-82,-72,-80,-80,-80,13
-92,-91,-76,-80,-81,-70,13
-80,-90,-81,-81,-81,-73,13
-79,-87,-85,-84,-71,-76,13
-86,-75,-68,-81,-75,-72,13
-77,-85,-73,-81,-85,-71,13
-82,-86,-68,-79,-74,-72,13
-83,-79,-72,-81,-73,-71,13
-84,-73,-70,-79,-82,-75,13
-82,-80,-78,-83,-79,-76,13
-82,-82,-69,-80,-73,-73,13
-88,-74,-72,-82,-74,-70,13
-85,-81,-68,-78,-80,-89,13
-84,-75,-74,-78,-83,-73,13
-91,-82,-67,-88,-80,-71,13
-82,-72,-69,-82,-71,-67,13
-85,-86,-71,-82,-71,-100,13
-84,-79,-73,-81,-71,-66,13
-84,-75,-67,-84,-70,-83,13
-81,-82,-68,-84,-70,-83,13
-82,-77,-67,-78,-68,-71,13
-81,-82,-72,-85,-72,-71,13
-82,-75,-67,-80,-74,-70,13
-79,-77,-69,-80,-76,-69,13
-79,-83,-68,-78,-71,-70,13
-79,-76,-69,-80,-74,-71,13
-82,-80,-75,-93,-69,-73,13
-85,-72,-75,-96,-72,-73,13
-88,-72,-78,-79,-78,-76,13
-87,-90,-80,-84,-74,-79,13
-87,-80,-76,-85,-74,-84,13
-84,-93,-72,-89,-77,-78,13
-88,-77,-77,-85,-67,-77,13
-86,-87,-74,-85,-66,-66,13
-87,-73,-83,-80,-77,-100,13
-86,-80,-87,-74,-76,-66,13
-90,-73,-87,-73,-81,-100,13
-94,-78,-82,-83,-76,-66,13
-85,-73,-73,-83,-75,-100,13
-82,-78,-76,-82,-73,-97,13
-90,-71,-72,-76,-77,-77,13
-83,-78,-76,-83,-76,-84,13
-78,-71,-74,-85,-73,-82,13
-81,-81,-74,-91,-75,-69,13
-80,-77,-67,-77,-77,-69,13
-80,-81,-71,-77,-80,-78,13
-77,-87,-74,-75,-79,-69,13
-77,-80,-75,-88,-72,-65,13
-79,-75,-70,-80,-71,-72,13
-81,-70,-74,-79,-72,-74,13
-87,-80,-71,-80,-73,-76,13
-90,-71,-79,-81,-72,-74,13
-87,-80,-78,-82,-77,-73,13
-91,-74,-75,-98,-78,-76,13
-91,-80,-69,-88,-84,-73,13
-81,-73,-84,-88,-69,-68,13
-86,-80,-78,-95,-65,-72,13
-85,-80,-77,-88,-100,-67,13
-83,-74,-67,-89,-65,-96,13
-79,-73,-69,-81,-99,-70,13
-84,-82,-75,-80,-73,-70,13
-83,-76,-74,-80,-74,-74,13
-86,-81,-78,-78,-76,-69,13
-84,-74,-74,-86,-86,-98,13
-79,-78,-77,-79,-82,-65,13
-82,-79,-72,-76,-80,-99,13
-85,-83,-76,-80,-70,-62,13
-84,-90,-73,-85,-100,-98,13
-82,-73,-82,-82,-69,-73,13
-81,-74,-79,-81,-74,-69,13
-90,-81,-82,-74,-76,-101,13
-81,-72,-88,-77,-74,-66,13
-79,-85,-78,-74,-72,-98,13
-78,-83,-72,-91,-73,-97,13
-79,-96,-75,-89,-73,-63,13
-76,-77,-76,-77,-75,-96,13
-76,-94,-70,-75,-74,-66,13
-79,-85,-70,-81,-72,-67,13
-93,-93,-67,-89,-73,-70,13
-81,-81,-68,-84,-60,-79,14
-79,-76,-64,-80,-96,-95,14
-76,-69,-68,-86,-95,-60,14
-74,-78,-65,-82,-61,-95,14
-76,-70,-70,-75,-93,-97,14
-82,-76,-65,-76,-59,-62,14
-79,-70,-68,-79,-94,-100,14
-78,-78,-64,-88,-95,-100,14
-74,-70,-68,-76,-63,-63,14
-74,-86,-66,-72,-97,-98,14
-75,-87,-68,-84,-63,-97,14
-77,-82,-66,-77,-100,-62,14
-81,-85,-69,-71,-100,-96,14
-83,-80,-68,-76,-64,-63,14
-81,-87,-69,-76,-98,-97,14
-76,-74,-71,-74,-63,-97,14
-77,-85,-68,-73,-95,-66,14
-72,-75,-71,-79,-96,-64,14
-73,-80,-67,-77,-61,-100,14
-75,-73,-70,-69,-96,-66,14
-73,-80,-68,-70,-60,-62,14
-73,-74,-70,-74,-94,-96,14
-82,-82,-67,-77,-60,-62,14
-85,-71,-70,-78,-57,-93,14
-80,-78,-68,-79,-93,-60,14
-83,-71,-71,-70,-93,-62,14
-75,-71,-67,-72,-62,-97,14
-76,-76,-70,-76,-96,-60,14
-76,-70,-70,-77,-58,-96,14
-75,-77,-70,-77,-93,-97,14
-85,-84,-70,-74,-59,-60,14
-86,-87,-72,-77,-95,-95,14
-90,-83,-72,-92,-95,-58,14
-85,-72,-75,-74,-96,-92,14
-74,-86,-76,-77,-62,-94,14
-76,-84,-74,-73,-97,-58,14
-76,-74,-71,-83,-96,-94,14
-73,-81,-70,-84,-62,-59,14
-74,-75,-67,-88,-96,-94,14
-74,-82,-75,-85,-60,-77,14
-72,-75,-71,-80,-95,-65,14
-88,-80,-73,-77,-96,-96,14
-92,-70,-71,-80,-94,-96,14
-92,-80,-74,-77,-102,-64,14
-90,-78,-70,-77,-97,-97,14
-80,-88,-73,-78,-100,-63,14
-79,-75,-68,-73,-63,-75,14
-73,-80,-74,-73,-67,-74,14
-76,-87,-73,-72,-63,-73,14
-74,-93,-72,-75,-98,-98,14
-73,-86,-70,-73,-98,-98,14
-86,-83,-73,-73,-63,-96,14
-87,-76,-75,-71,-96,-61,14
-87,-82,-70,-71,-95,-97,14
-88,-76,-72,-70,-98,-97,14
-73,-81,-74,-79,-67,-61,14
-73,-80,-74,-75,-66,-92,14
-73,-84,-69,-76,-102,-92,14
-82,-78,-74,-82,-61,-58,14
-91,-84,-75,-77,-96,-92,14
-78,-77,-75,-83,-62,-94,14
-80,-84,-71,-71,-98,-58,14
-79,-77,-74,-71,-62,-93,14
-77,-85,-70,-84,-96,-93,14
-70,-90,-74,-82,-98,-58,14
-69,-92,-71,-86,-63,-93,14
-71,-89,-71,-73,-98,-86,14
-77,-77,-74,-70,-97,-80,14
-78,-82,-70,-77,-63,-77,14
-77,-74,-74,-72,-98,-70,14
-78,-83,-70,-76,-63,-73,14
-76,-82,-70,-82,-67,-94,14
-77,-75,-67,-85,-68,-93,14
-75,-75,-71,-72,-70,-60,14
-75,-82,-68,-72,-95,-97,14
-83,-75,-70,-72,-61,-62,14
-84,-82,-69,-80,-96,-96,14
-85,-75,-73,-78,-94,-61,14
-82,-76,-70,-81,-60,-94,14
-84,-82,-71,-74,-95,-71,14
-77,-79,-75,-72,-96,-74,14
-77,-83,-72,-76,-62,-82,14
-90,-76,-74,-80,-94,-61,14
-80,-84,-71,-78,-96,-97,14
-79,-85,-73,-78,-61,-60,14
-79,-86,-70,-82,-96,-93,14
-74,-92,-72,-81,-68,-93,14
-72,-79,-69,-82,-62,-94,14
-73,-82,-72,-81,-97,-76,14
-74,-73,-69,-80,-61,-67,14
-82,-81,-76,-75,-96,-72,14
-83,-82,-72,-77,-95,-70,14
-82,-80,-75,-86,-63,-63,14
